marathon,marathon_name,state_id,city,finishers,mean_time,lat,lng,elevation_m,date,month,day,year
Midsouth Marathon,Midsouth Marathon,AR,Wynne,172,280.55,35.2326,-90.7895,62.75,2012-11-07,11,7,2012
Midsouth Marathon,Midsouth Marathon,AR,Wynne,142,273.24,35.2326,-90.7895,62.75,2013-11-07,11,7,2013
"Minocqua No Frills
  Marathon",Minocqua No Frills Marathon,WI,Minocqua,83,267.15,45.8788,-89.7032,482.41,2012-09-06,9,6,2012
"Minocqua No Frills
  Marathon",Minocqua No Frills Marathon,WI,Minocqua,147,270.42,45.8788,-89.7032,482.41,2013-09-06,9,6,2013
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,51,279.31,31.5597,-97.1882,171.59,2004-01-26,1,26,2004
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,63,263.63,31.5597,-97.1882,171.59,2005-01-26,1,26,2005
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,113,291.13,31.5597,-97.1882,171.59,2006-01-26,1,26,2006
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,99,269.31,31.5597,-97.1882,171.59,2007-01-26,1,26,2007
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,136,285.75,31.5597,-97.1882,171.59,2008-01-26,1,26,2008
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,67,289.75,31.5597,-97.1882,171.59,2009-01-26,1,26,2009
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,171,280.01,31.5597,-97.1882,171.59,2010-01-26,1,26,2010
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,181,293.37,31.5597,-97.1882,171.59,2011-01-26,1,26,2011
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,193,278.47,31.5597,-97.1882,171.59,2012-01-26,1,26,2012
"Miracle Match
  Marathon",Miracle Match Marathon,TX,Waco,185,298.53,31.5597,-97.1882,171.59,2013-01-26,1,26,2013
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,81,290.03,39.8773,-87.0452,254.56,2001-11-28,11,28,2001
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,96,252.3,39.8773,-87.0452,254.56,2002-11-28,11,28,2002
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,117,250.44,39.8773,-87.0452,254.56,2003-11-28,11,28,2003
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,118,269.77,39.8773,-87.0452,254.56,2004-11-28,11,28,2004
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,45,272.97,39.8773,-87.0452,254.56,2005-11-28,11,28,2005
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,128,288.13,39.8773,-87.0452,254.56,2006-11-28,11,28,2006
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,109,271.25,39.8773,-87.0452,254.56,2007-11-28,11,28,2007
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,109,268.97,39.8773,-87.0452,254.56,2008-11-28,11,28,2008
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,107,270.07,39.8773,-87.0452,254.56,2009-11-28,11,28,2009
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,103,257.91,39.8773,-87.0452,254.56,2010-11-28,11,28,2010
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,115,291.96,39.8773,-87.0452,254.56,2011-11-28,11,28,2011
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,91,268.65,39.8773,-87.0452,254.56,2012-11-28,11,28,2012
"Mississippi Coast
  Marathon",Mississippi Coast Marathon,IN,Waveland,104,271.38,39.8773,-87.0452,254.56,2013-11-28,11,28,2013
"Mississippi River
  Marathon",Mississippi River Marathon,DE,Greenville,374,277.79,39.7783,-75.6049,73.3,2013-02-08,2,8,2013
Moab Trail Marathon,Moab Trail Marathon,UT,Moab,281,372.89,38.5701,-109.5477,1812.03,2013-11-07,11,7,2013
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,549,244.74,42.7069,-89.4367,256.88,2000-10-11,10,11,2000
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,414,235.7,42.7069,-89.4367,256.88,2001-10-11,10,11,2001
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,371,236.03,42.7069,-89.4367,256.88,2002-10-11,10,11,2002
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,450,228.07,42.7069,-89.4367,256.88,2003-10-11,10,11,2003
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,408,237.28,42.7069,-89.4367,256.88,2004-10-11,10,11,2004
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,352,232.47,42.7069,-89.4367,256.88,2005-10-11,10,11,2005
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,421,235.4,42.7069,-89.4367,256.88,2006-10-11,10,11,2006
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,492,234.53,42.7069,-89.4367,256.88,2007-10-11,10,11,2007
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,726,236.05,42.7069,-89.4367,256.88,2009-10-11,10,11,2009
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,845,242.01,42.7069,-89.4367,256.88,2010-10-11,10,11,2010
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,884,252.93,42.7069,-89.4367,256.88,2011-10-11,10,11,2011
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,924,248.51,42.7069,-89.4367,256.88,2012-10-11,10,11,2012
"Mohawk-Hudson River
  Marathon",Mohawk-Hudson River Marathon,WI,Albany,935,247.66,42.7069,-89.4367,256.88,2013-10-11,10,11,2013
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,21,286.78,41.9555,-88.5292,260.54,2000-09-19,9,19,2000
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,29,301.29,41.9555,-88.5292,260.54,2001-09-19,9,19,2001
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,23,306.48,41.9555,-88.5292,260.54,2002-09-19,9,19,2002
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,26,323.28,41.9555,-88.5292,260.54,2003-09-19,9,19,2003
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,21,308.91,41.9555,-88.5292,260.54,2004-09-19,9,19,2004
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,30,312.66,41.9555,-88.5292,260.54,2005-09-19,9,19,2005
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,22,313.7,41.9555,-88.5292,260.54,2006-09-19,9,19,2006
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,17,303.09,41.9555,-88.5292,260.54,2007-09-19,9,19,2007
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,31,318.2,41.9555,-88.5292,260.54,2008-09-19,9,19,2008
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,32,312.19,41.9555,-88.5292,260.54,2009-09-19,9,19,2009
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,32,318.44,41.9555,-88.5292,260.54,2010-09-19,9,19,2010
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,29,342.93,41.9555,-88.5292,260.54,2011-09-19,9,19,2011
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,46,317.55,41.9555,-88.5292,260.54,2012-09-19,9,19,2012
"Monster Trail
  Marathon",Monster Trail Marathon,IL,Virgil,39,346.42,41.9555,-88.5292,260.54,2013-09-19,9,19,2013
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,84,384.71,47.6715,-90.6885,279.92,2006-09-12,9,12,2006
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,86,377.62,47.6715,-90.6885,279.92,2007-09-12,9,12,2007
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,106,376.01,47.6715,-90.6885,279.92,2008-09-12,9,12,2008
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,104,395.01,47.6715,-90.6885,279.92,2009-09-12,9,12,2009
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,115,402.4,47.6715,-90.6885,279.92,2010-09-12,9,12,2010
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,136,393.95,47.6715,-90.6885,279.92,2011-09-12,9,12,2011
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,144,384.32,47.6715,-90.6885,279.92,2012-09-12,9,12,2012
"Moose Mountain
  Marathon",Moose Mountain Marathon,MN,Lutsen,177,428.74,47.6715,-90.6885,279.92,2013-09-12,9,12,2013
"Morgan Valley
  Marathon",Morgan Valley Marathon,TX,Morgan,81,260.57,32.0156,-97.6061,199.05,2012-06-21,6,21,2012
"Morgan Valley
  Marathon",Morgan Valley Marathon,TX,Morgan,120,267.01,32.0156,-97.6061,199.05,2013-06-21,6,21,2013
Mt. Sneffels Marathon,Mt. Sneffels Marathon,CO,Ouray,40,288.14,38.0276,-107.6734,2938.72,2011-08-15,8,15,2011
Mt. Sneffels Marathon,Mt. Sneffels Marathon,CO,Ouray,71,292.19,38.0276,-107.6734,2938.72,2012-08-15,8,15,2012
Mt. Sneffels Marathon,Mt. Sneffels Marathon,CO,Ouray,94,287.37,38.0276,-107.6734,2938.72,2013-08-15,8,15,2013
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1466,266.56,33.7096,-78.8842,5.16,2000-03-07,3,7,2000
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1464,278.83,33.7096,-78.8842,5.16,2001-03-07,3,7,2001
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1327,266.26,33.7096,-78.8842,5.16,2002-03-07,3,7,2002
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1219,268.81,33.7096,-78.8842,5.16,2003-03-07,3,7,2003
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1124,269.93,33.7096,-78.8842,5.16,2004-03-07,3,7,2004
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1233,266.19,33.7096,-78.8842,5.16,2005-03-07,3,7,2005
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1574,262.32,33.7096,-78.8842,5.16,2006-03-07,3,7,2006
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1767,265.83,33.7096,-78.8842,5.16,2007-03-07,3,7,2007
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1684,267.18,33.7096,-78.8842,5.16,2008-03-07,3,7,2008
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1846,266.63,33.7096,-78.8842,5.16,2009-03-07,3,7,2009
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1768,271.02,33.7096,-78.8842,5.16,2011-03-07,3,7,2011
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1798,266.14,33.7096,-78.8842,5.16,2012-03-07,3,7,2012
Myrtle Beach Marathon,Myrtle Beach Marathon,SC,Myrtle Beach,1620,266.18,33.7096,-78.8842,5.16,2013-03-07,3,7,2013
"Mystery Mountain
  Marathon",Mystery Mountain Marathon,IL,Chatsworth,33,330.46,40.7294,-88.2974,203.18,2008-10-11,10,11,2008
"Mystery Mountain
  Marathon",Mystery Mountain Marathon,IL,Chatsworth,61,353.92,40.7294,-88.2974,203.18,2009-10-11,10,11,2009
"Mystery Mountain
  Marathon",Mystery Mountain Marathon,IL,Chatsworth,63,371.99,40.7294,-88.2974,203.18,2010-10-11,10,11,2010
"Mystery Mountain
  Marathon",Mystery Mountain Marathon,IL,Chatsworth,89,362.13,40.7294,-88.2974,203.18,2011-10-11,10,11,2011
"Mystery Mountain
  Marathon",Mystery Mountain Marathon,IL,Chatsworth,114,355.73,40.7294,-88.2974,203.18,2012-10-11,10,11,2012
"Mystery Mountain
  Marathon",Mystery Mountain Marathon,IL,Chatsworth,117,371.32,40.7294,-88.2974,203.18,2013-10-11,10,11,2013
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,36,294.69,38.5818,-122.5824,364.85,2002-10-17,10,17,2002
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,39,292.3,38.5818,-122.5824,364.85,2003-10-17,10,17,2003
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,15,247.56,38.5818,-122.5824,364.85,2004-10-17,10,17,2004
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,21,265.28,38.5818,-122.5824,364.85,2005-10-17,10,17,2005
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,21,276.39,38.5818,-122.5824,364.85,2006-10-17,10,17,2006
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,28,282.73,38.5818,-122.5824,364.85,2007-10-17,10,17,2007
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,24,284.12,38.5818,-122.5824,364.85,2008-10-17,10,17,2008
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,26,257.24,38.5818,-122.5824,364.85,2009-10-17,10,17,2009
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,20,272.35,38.5818,-122.5824,364.85,2010-10-17,10,17,2010
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,27,265.72,38.5818,-122.5824,364.85,2011-10-17,10,17,2011
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,15,256.17,38.5818,-122.5824,364.85,2012-10-17,10,17,2012
"Napa Valley Wine
  Country Trail Marathon",Napa Valley Wine Country Trail Marathon,CA,Calistoga,11,274.59,38.5818,-122.5824,364.85,2013-10-17,10,17,2013
"New Catalina Eco
  Marathon",New Catalina Eco Marathon,FL,Avalon,157,356.18,30.5365,-87.1009,36.91,2008-11-15,11,15,2008
"New Catalina Eco
  Marathon",New Catalina Eco Marathon,FL,Avalon,161,338.29,30.5365,-87.1009,36.91,2009-11-15,11,15,2009
"New Catalina Eco
  Marathon",New Catalina Eco Marathon,FL,Avalon,267,358.27,30.5365,-87.1009,36.91,2010-11-15,11,15,2010
"New Catalina Eco
  Marathon",New Catalina Eco Marathon,FL,Avalon,194,297.72,30.5365,-87.1009,36.91,2011-11-15,11,15,2011
"New Catalina Eco
  Marathon",New Catalina Eco Marathon,FL,Avalon,269,348.94,30.5365,-87.1009,36.91,2012-11-15,11,15,2012
"New Catalina Eco
  Marathon",New Catalina Eco Marathon,FL,Avalon,262,359.27,30.5365,-87.1009,36.91,2013-11-15,11,15,2013
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,103,255.91,42.5378,-88.0149,214.28,2000-10-03,10,3,2000
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,77,256.38,42.5378,-88.0149,214.28,2001-10-03,10,3,2001
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,116,274.62,42.5378,-88.0149,214.28,2002-10-03,10,3,2002
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,135,262.92,42.5378,-88.0149,214.28,2003-10-03,10,3,2003
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,121,267.82,42.5378,-88.0149,214.28,2004-10-03,10,3,2004
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,185,281.85,42.5378,-88.0149,214.28,2005-10-03,10,3,2005
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,231,270.4,42.5378,-88.0149,214.28,2006-10-03,10,3,2006
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,169,283.68,42.5378,-88.0149,214.28,2007-10-03,10,3,2007
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,151,272.58,42.5378,-88.0149,214.28,2008-10-03,10,3,2008
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,100,216.06,42.5378,-88.0149,214.28,2009-10-03,10,3,2009
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,240,276.03,42.5378,-88.0149,214.28,2010-10-03,10,3,2010
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,468,281.73,42.5378,-88.0149,214.28,2011-10-03,10,3,2011
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,305,278.97,42.5378,-88.0149,214.28,2012-10-03,10,3,2012
"New Hampshire
  Marathon",New Hampshire Marathon,WI,Bristol,241,284.45,42.5378,-88.0149,214.28,2013-10-03,10,3,2013
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1435,261.76,30.0687,-89.9288,2.09,2000-02-09,2,9,2000
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1323,267.9,30.0687,-89.9288,2.09,2001-02-09,2,9,2001
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1719,283.1,30.0687,-89.9288,2.09,2002-02-09,2,9,2002
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1646,292.5,30.0687,-89.9288,2.09,2003-02-09,2,9,2003
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,2041,296.36,30.0687,-89.9288,2.09,2004-02-09,2,9,2004
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1966,293.6,30.0687,-89.9288,2.09,2005-02-09,2,9,2005
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,698,268.3,30.0687,-89.9288,2.09,2006-02-09,2,9,2006
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1084,271.76,30.0687,-89.9288,2.09,2007-02-09,2,9,2007
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1335,266.9,30.0687,-89.9288,2.09,2008-02-09,2,9,2008
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,1482,265.67,30.0687,-89.9288,2.09,2009-02-09,2,9,2009
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,3517,275.87,30.0687,-89.9288,2.09,2010-02-09,2,9,2010
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,3179,272.19,30.0687,-89.9288,2.09,2011-02-09,2,9,2011
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,3700,271.09,30.0687,-89.9288,2.09,2012-02-09,2,9,2012
"New Orleans Mardi
  Gras Marathon",New Orleans Mardi Gras Marathon,LA,New Orleans,2610,271.94,30.0687,-89.9288,2.09,2013-02-09,2,9,2013
"New Year's Day
  Marathon",New Year's Day Marathon,TX,Allen,88,298.31,33.1088,-96.6735,183.34,2012-01-01,1,1,2012
"New Year's Day
  Marathon",New Year's Day Marathon,TX,Allen,100,282.4,33.1088,-96.6735,183.34,2013-01-01,1,1,2013
"New Year's Eve
  Marathon",New Year's Eve Marathon,TX,Allen,152,287.64,33.1088,-96.6735,183.34,2011-12-31,12,31,2011
"New Year's Eve
  Marathon",New Year's Eve Marathon,TX,Allen,150,281.38,33.1088,-96.6735,183.34,2012-12-31,12,31,2012
"New Year's Eve
  Marathon",New Year's Eve Marathon,TX,Allen,179,280.11,33.1088,-96.6735,183.34,2013-12-31,12,31,2013
"NJ Trail Series One
  Day Marathon",NJ Trail Series One Day Marathon,WI,Augusta,14,318.83,44.6784,-91.1203,309.18,2013-11-08,11,8,2013
"NJ Ultra Festival
  Marathon",NJ Ultra Festival Marathon,WI,Augusta,55,273.85,44.6784,-91.1203,309.18,2011-04-04,4,4,2011
"NJ Ultra Festival
  Marathon",NJ Ultra Festival Marathon,WI,Augusta,38,308.79,44.6784,-91.1203,309.18,2012-04-04,4,4,2012
"NJ Ultra Festival
  Marathon",NJ Ultra Festival Marathon,WI,Augusta,41,336.02,44.6784,-91.1203,309.18,2013-04-04,4,4,2013
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,323,237.85,31.6727,-106.2399,1265.93,2000-11-29,11,29,2000
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,326,241.06,31.6727,-106.2399,1265.93,2001-11-29,11,29,2001
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,311,238.26,31.6727,-106.2399,1265.93,2002-11-29,11,29,2002
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,375,240.78,31.6727,-106.2399,1265.93,2003-11-29,11,29,2003
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,298,243.45,31.6727,-106.2399,1265.93,2004-11-29,11,29,2004
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,321,243.28,31.6727,-106.2399,1265.93,2005-11-29,11,29,2005
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,319,245.15,31.6727,-106.2399,1265.93,2006-11-29,11,29,2006
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,380,242.41,31.6727,-106.2399,1265.93,2007-11-29,11,29,2007
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,389,246.17,31.6727,-106.2399,1265.93,2008-11-29,11,29,2008
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,450,253.45,31.6727,-106.2399,1265.93,2009-11-29,11,29,2009
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,400,250.39,31.6727,-106.2399,1265.93,2010-11-29,11,29,2010
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,424,251.75,31.6727,-106.2399,1265.93,2011-11-29,11,29,2011
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,407,252.26,31.6727,-106.2399,1265.93,2012-11-29,11,29,2012
"North Central Trail
  Marathon",North Central Trail Marathon,TX,Sparks,422,256.54,31.6727,-106.2399,1265.93,2013-11-29,11,29,2013
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,40,308.73,35.6861,-97.0616,310.6,2000-08-29,8,29,2000
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,81,288.72,35.6861,-97.0616,310.6,2001-08-29,8,29,2001
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,87,280.49,35.6861,-97.0616,310.6,2002-08-29,8,29,2002
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,82,287.42,35.6861,-97.0616,310.6,2003-08-29,8,29,2003
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,86,301.48,35.6861,-97.0616,310.6,2004-08-29,8,29,2004
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,108,298.39,35.6861,-97.0616,310.6,2005-08-29,8,29,2005
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,93,295.01,35.6861,-97.0616,310.6,2006-08-29,8,29,2006
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,114,290.72,35.6861,-97.0616,310.6,2007-08-29,8,29,2007
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,139,309.72,35.6861,-97.0616,310.6,2008-08-29,8,29,2008
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,139,296.47,35.6861,-97.0616,310.6,2009-08-29,8,29,2009
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,187,336.08,35.6861,-97.0616,310.6,2010-08-29,8,29,2010
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,187,306.07,35.6861,-97.0616,310.6,2011-08-29,8,29,2011
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,160,348.02,35.6861,-97.0616,310.6,2012-08-29,8,29,2012
"North Country Trail
  Run",North Country Trail Run,OK,Wellston,124,319.71,35.6861,-97.0616,310.6,2013-08-29,8,29,2013
Nutmeg State Marathon,Nutmeg State Marathon,WI,Hartford,33,331.67,43.322,-88.3782,287.18,2013-05-22,5,22,2013
"Oak Mountain Trail
  Marathon",Squak Mountain Trail Marathon,WA,Issaquah,81,291.15,47.542,-122.0444,167.49,2011-04-18,4,18,2011
"Oak Mountain Trail
  Marathon",Squak Mountain Trail Marathon,WA,Issaquah,89,293.76,47.542,-122.0444,167.49,2012-04-18,4,18,2012
