number,first,last
1.2177999999999998,1,8
46985,4,5
5000,5,0
29500,2,0
13950,1,0
90500,9,0
3999,3,9
10996,1,6
8860,8,0
9429,9,9
2375,2,5
3260,3,0
32400,3,0
2.3119999999999994,2,2
93925,9,5
1.978,1,8
12873,1,3
12296,1,6
13875,1,5
367,3,7
18280,1,0
1012,1,2
987,9,7
22366,2,6
33300,3,0
55000,5,0
15000,1,0
2.165,2,5
345,3,5
350,3,0
362,3,2
362,3,2
81218,8,8
20000,2,0
9840,9,0
2900,2,0
20000,2,0
362,3,2
374,3,4
1.83,1,3
15895,1,5
35525,3,5
367,3,7
3828,3,8
18220,1,0
18300,1,0
362,3,2
5960,5,0
362,3,2
367,3,7
1034,1,4
1.633,1,3
362,3,2
367,3,7
599,5,9
43485,4,5
2265,2,5
9850,9,0
673,6,3
1024,1,4
1346,1,6
1346,1,6
1346,1,6
1346,1,6
1845,1,5
12075,1,5
62330,6,0
2835,2,5
31234,3,4
15750,1,0
1.42447,1,7
15000,1,0
13185,1,5
25400,2,0
39650,3,0
3114,3,4
29200,2,0
367,3,7
13668,1,8
16705,1,5
56000,5,0
10000,1,0
43547,4,7
47613,4,3
90672,9,2
39185,3,5
965,9,5
965,9,5
16914,1,4
5471,5,1
1499,1,9
12185,1,5
13500,1,0
312,3,2
2328,2,8
19314,1,4
374,3,4
2.22698,2,8
367,3,7
2100,2,0
3300,3,0
2000,2,0
4500,4,0
5500,5,0
39743,3,3
2000,2,0
3500,3,0
7902,7,2
15763,1,3
362,3,2
367,3,7
29000,2,0
29000,2,0
15888,1,8
9500,9,0
362,3,2
362,3,2
24400,2,0
1.04895,1,5
1.86,1,6
2.4299999999999997,2,3
1.82495,1,5
2995,2,5
19800,1,0
90627,9,7
1.11198,1,8
739,7,9
752,7,2
362,3,2
367,3,7
374,3,4
374,3,4
304,3,4
4105,4,5
3155,3,5
50990,5,0
1.18596,1,6
9500,9,0
362,3,2
12494,1,4
862,8,2
662,6,2
35985,3,5
5348,5,8
8057,8,7
23054,2,4
15887,1,7
27498,2,8
1.8623,1,3
44894,4,4
18400,1,0
19000,1,0
1370,1,0
1374,1,4
27350,2,0
362,3,2
11180,1,0
50272,5,2
96100,9,0
1.512,1,2
28990,2,0
52400,5,0
1299,1,9
4900,4,0
32000,3,0
5794,5,4
48000,4,0
385,3,5
362,3,2
374,3,4
11484,1,4
374,3,4
53300,5,0
2995,2,5
48299,4,9
4000,4,0
30600,3,0
2028,2,8
13340,1,0
8613,8,3
1500,1,0
6656,6,6
16000,1,0
69900,6,0
276,2,6
5281,5,1
2480,2,0
9749,9,9
4500,4,0
3200,3,0
5841,5,1
20000,2,0
2.4970399999999997,2,4
22500,2,0
13095,1,5
499,4,9
1.107,1,7
1500,1,0
10000,1,0
875,8,5
38999,3,9
7490,7,0
55550,5,0
1.6784000000000001,1,4
28548,2,8
29500,2,0
29500,2,0
29500,2,0
65000,6,0
9900,9,0
4700,4,0
2.4919999999999995,2,2
6550,6,0
400,4,0
2998,2,8
7058,7,8
60142,6,2
18000,1,0
4776,4,6
3254,3,4
9962,9,2
91490,9,0
1.595,1,5
2.01,2,1
25625,2,5
12968,1,8
41533,4,3
21600,2,0
19463,1,3
9688,9,8
80367,8,7
4926,4,6
13988,1,8
61270,6,0
2.5,2,5
16399,1,9
40000,4,0
52246,5,6
2.4219999999999997,2,2
18000,1,0
27015,2,5
66804,6,4
29200,2,0
8691,8,1
9503,9,3
2.4579999999999997,2,8
2.4579999999999997,2,8
362,3,2
500,5,0
99070,9,0
362,3,2
365,3,5
18850,1,0
16377,1,7
13799,1,9
500,5,0
68900,6,0
34000,3,0
2.4357699999999998,2,7
20619,2,9
26000,2,0
4020,4,0
1.536,1,6
18100,1,0
29946,2,6
3050,3,0
2.429,2,9
19500,1,0
1.72608,1,8
4396,4,6
22000,2,0
2.4989999999999997,2,9
2.4989999999999997,2,9
3964,3,4
91448,9,8
56201,5,1
3592,3,2
1.34757,1,7
20063,2,3
7700,7,0
8803,8,3
40470,4,0
72490,7,0
1.3175999999999999,1,6
25840,2,0
1.612,1,2
19088,1,8
22109,2,9
50000,5,0
33000,3,0
1.85842,1,2
5550,5,0
16250,1,0
9262,9,2
20764,2,4
1.112,1,2
41480,4,0
28001,2,1
54730,5,0
16000,1,0
62353,6,3
16356,1,6
23484,2,4
10000,1,0
12750,1,0
34900,3,0
2.3019999999999996,2,2
31775,3,5
32500,3,0
40800,4,0
80700,8,0
13500,1,0
6735,6,5
568,5,8
11800,1,0
5400,5,0
8000,8,0
6150,6,0
32620,3,0
19800,1,0
934,9,4
1496,1,6
22900,2,0
2755,2,5
61346,6,6
45898,4,8
1180,1,0
10700,1,0
19900,1,0
2772,2,2
3000,3,0
7749,7,9
9939,9,9
2000,2,0
1455,1,5
15000,1,0
5500,5,0
3599,3,9
7294,7,4
6365,6,5
10485,1,5
7298,7,8
7747,7,7
759,7,9
25000,2,0
1604,1,4
34100,3,0
2.046,2,6
13550,1,0
38780,3,0
4133,4,3
2775,2,5
8100,8,0
18900,1,0
5642,5,2
10775,1,5
13577,1,7
29900,2,0
29900,2,0
29900,2,0
3897,3,7
995,9,5
1700,1,0
5863,5,3
20570,2,0
2940,2,0
2456,2,6
2456,2,6
6500,6,0
27812,2,2
21973,2,3
1335,1,5
9900,9,0
1095,1,5
3960,3,0
34400,3,0
93992,9,2
2.4998899999999997,2,9
24400,2,0
1.3212,1,2
27590,2,0
2598,2,8
14012,1,2
32123,3,3
16222,1,2
4913,4,3
2.0614399999999997,2,4
2.5,2,5
21800,2,0
33000,3,0
8471,8,1
13453,1,3
3624,3,4
33862,3,2
56000,5,0
70119,7,9
9061,9,1
19400,1,0
1400,1,0
9418,9,8
1695,1,5
69999,6,9
83200,8,0
1499,1,9
650,6,0
899,8,9
10500,1,0
11650,1,0
46351,4,1
380,3,0
7000,7,0
40119,4,9
2695,2,5
24520,2,0
15629,1,9
27600,2,0
55716,5,6
362,3,2
11289,1,9
2904,2,4
13749,1,9
1034,1,4
9800,9,0
77000,7,0
2.38,2,8
45000,4,0
3800,3,0
13685,1,5
15000,1,0
2675,2,5
1.01681,1,1
10473,1,3
59692,5,2
1250,1,0
12885,1,5
15180,1,0
33733,3,3
44000,4,0
92467,9,7
1500,1,0
42000,4,0
12901,1,1
11450,1,0
1368,1,8
12899,1,9
4512,4,2
14136,1,6
49800,4,0
25365,2,5
3640,3,0
220,2,0
5497,5,7
3773,3,3
382,3,2
520,5,0
13068,1,8
4686,4,6
9130,9,0
1499,1,9
72819,7,9
2.43377,2,7
3510,3,0
25917,2,7
93200,9,0
1.65646,1,6
30750,3,0
1.85,1,5
72676,7,6
1840,1,0
1933,1,3
362,3,2
8713,8,3
2.2927999999999997,2,8
20070,2,0
1.9269999999999998,1,7
2.4299999999999997,2,3
20192,2,2
2.27962,2,2
50757,5,7
28500,2,0
11627,1,7
717,7,7
374,3,4
374,3,4
374,3,4
374,3,4
2036,2,6
11854,1,4
13475,1,5
27594,2,4
48692,4,2
11143,1,3
1.27026,1,6
367,3,7
2.05776,2,6
1695,1,5
862,8,2
13687,1,7
53500,5,0
27500,2,0
22022,2,2
2.0355399999999997,2,4
374,3,4
3749,3,9
5550,5,0
1520,1,0
11499,1,9
46628,4,8
1.1377,1,7
7500,7,0
29371,2,1
35375,3,5
1485,1,5
25862,2,2
18200,1,0
80369,8,9
35880,3,0
16038,1,8
1695,1,5
1695,1,5
24860,2,0
5998,5,8
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
380,3,0
680,6,0
79615,7,5
662,6,2
62088,6,8
2297,2,7
87000,8,0
16949,1,9
25775,2,5
24390,2,0
52845,5,5
1.27125,1,5
14675,1,5
99000,9,0
25600,2,0
15813,1,3
36924,3,4
28985,2,5
56324,5,4
7515,7,5
2.21,2,1
45640,4,0
2484,2,4
1758,1,8
36954,3,4
18666,1,6
21598,2,8
79702,7,2
12797,1,7
28550,2,0
1.61119,1,9
1.26851,1,1
3000,3,0
10590,1,0
61000,6,0
3000,3,0
1.296,1,6
4188,4,8
6093,6,3
7000,7,0
56320,5,0
429,4,9
32200,3,0
46614,4,4
4990,4,0
2.2251300000000005,2,3
21900,2,0
35000,3,0
1.52,1,2
39500,3,0
26900,2,0
4426,4,6
7363,7,3
18900,1,0
6695,6,5
25995,2,5
20000,2,0
31400,3,0
2121,2,1
30325,3,5
17887,1,7
4011,4,1
1.0397999999999998,1,8
24672,2,2
23275,2,5
27756,2,6
1.80664,1,4
34600,3,0
27733,2,3
3.3649999999999998,3,5
65600,6,0
9100,9,0
2.4579999999999997,2,8
16494,1,4
68562,6,2
95000,9,0
34996,3,6
1485,1,5
8700,8,0
1674,1,4
50900,5,0
20700,2,0
1299,1,9
39999,3,9
6102,6,2
3112,3,2
1080,1,0
51442,5,2
14088,1,8
35000,3,0
35000,3,0
35000,3,0
35000,3,0
35000,3,0
35000,3,0
6392,6,2
32998,3,8
2.04,2,4
2.224,2,4
36717,3,7
2.385,2,5
2.04086,2,6
2.3996499999999994,2,5
35596,3,6
13391,1,1
2.307,2,7
1.2,1,2
35200,3,0
69627,6,7
5197,5,7
35029,3,9
56587,5,7
46530,4,0
4000,4,0
8895,8,5
37952,3,2
17500,1,0
5175,5,5
25181,2,1
41000,4,0
57267,5,7
14830,1,0
9500,9,0
96205,9,5
52085,5,5
31158,3,8
9400,9,0
34000,3,0
11679,1,9
18108,1,8
19682,1,2
22391,2,1
640,6,0
15969,1,9
8600,8,0
59175,5,5
58702,5,2
17000,1,0
62089,6,9
1.4569999999999999,1,7
16100,1,0
21021,2,1
42776,4,6
88204,8,4
1.1820000000000002,1,2
33484,3,4
9523,9,3
15800,1,0
28700,2,0
34850,3,0
3425,3,5
6200,6,0
9700,9,0
32330,3,0
850,8,0
76700,7,0
1.2261,1,1
9482,9,2
8462,8,2
8205,8,5
33443,3,3
1348,1,8
3420,3,0
1.03,1,3
71996,7,6
15600,1,0
13533,1,3
1.645,1,5
2219,2,9
45000,4,0
1855,1,5
1855,1,5
1855,1,5
1930,1,0
1930,1,0
1930,1,0
70141,7,1
44980,4,0
3597,3,7
1214,1,4
8500,8,0
92090,9,0
22987,2,7
5196,5,6
5495,5,5
3709,3,9
11952,1,2
39400,3,0
87000,8,0
29000,2,0
22595,2,5
8645,8,5
10775,1,5
10920,1,0
13577,1,7
13577,1,7
29900,2,0
13500,1,0
9990,9,0
22990,2,0
350,3,0
4410,4,0
30825,3,5
21000,2,0
26925,2,5
6240,6,0
3425,3,5
16080,1,0
1.4951899999999998,1,9
9552,9,2
10074,1,4
22500,2,0
7669,7,9
14935,1,5
72155,7,5
25145,2,5
3173,3,3
10074,1,4
30656,3,6
18400,1,0
62500,6,0
2.44375,2,5
14444,1,4
44277,4,7
3040,3,0
1782,1,2
16000,1,0
2245,2,5
9894,9,4
17125,1,5
3600,3,0
86020,8,0
29900,2,0
39000,3,0
20405,2,5
33900,3,0
6400,6,0
56700,5,0
595,5,5
26625,2,5
18940,1,0
21860,2,0
362,3,2
362,3,2
367,3,7
9344,9,4
55752,5,2
1.2389999999999999,1,9
2736,2,6
3828,3,8
1.60725,1,5
79318,7,8
34700,3,0
17431,1,1
520,5,0
1.4449999999999998,1,5
4305,4,5
674,6,4
11650,1,0
83463,8,3
1540,1,0
490,4,0
9023,9,3
4182,4,2
2509,2,9
16243,1,3
13196,1,6
12688,1,8
1.54875,1,5
10795,1,5
22100,2,0
1.79264,1,4
45860,4,0
27509,2,9
20383,2,3
4650,4,0
45866,4,6
10400,1,0
22445,2,5
9373,9,3
367,3,7
26200,2,0
9900,9,0
6220,6,0
9995,9,5
84458,8,8
4000,4,0
2076,2,6
47000,4,0
1.5856,1,6
1598,1,8
1160,1,0
7482,7,2
1.61151,1,1
8000,8,0
7999,7,9
20863,2,3
1.536,1,6
1.839,1,9
5975,5,5
9500,9,0
67645,6,5
1100,1,0
1.58,1,8
54900,5,0
21026,2,6
12592,1,2
1.65997,1,7
6455,6,5
3135,3,5
3870,3,0
9700,9,0
11400,1,0
2230,2,0
3894,3,4
49500,4,0
7900,7,0
25458,2,8
29610,2,0
5400,5,0
19785,1,5
624,6,4
61182,6,2
2475,2,5
515,5,5
81000,8,0
33900,3,0
8618,8,8
2000,2,0
5350,5,0
46600,4,0
9985,9,5
23760,2,0
2150,2,0
540,5,0
6615,6,5
96700,9,0
96636,9,6
236,2,6
6394,6,4
29200,2,0
3890,3,0
436,4,6
2240,2,0
14841,1,1
27500,2,0
2545,2,5
38157,3,7
7895,7,5
1200,1,0
89500,8,0
657,6,7
1045,1,5
9900,9,0
1174,1,4
1.1,1,1
3720,3,0
40299,4,9
43915,4,5
5613,5,3
1141,1,1
50912,5,2
37841,3,1
12049,1,9
46235,4,5
1.19793,1,3
2.06375,2,5
9500,9,0
1.77101,1,1
17212,1,2
11550,1,0
4150,4,0
24000,2,0
37696,3,6
8700,8,0
28100,2,0
13970,1,0
55500,5,0
72775,7,5
49532,4,2
2.34533,2,3
15357,1,7
38265,3,5
6840,6,0
9435,9,5
347,3,7
416,4,6
504,5,4
625,6,5
19218,1,8
1566,1,6
21518,2,8
17494,1,4
2.09238,2,8
81338,8,8
2500,2,0
4825,4,5
850,8,0
31495,3,5
56900,5,0
600,6,0
15040,1,0
99000,9,0
2.8108999999999997,2,9
7677,7,7
6120,6,0
6500,6,0
50000,5,0
99000,9,0
7711,7,1
2.179,2,9
1.2,1,2
64069,6,9
57500,5,0
1.4349999999999998,1,5
32220,3,0
69134,6,4
1.95,1,5
1.924,1,4
32132,3,2
6407,6,7
2.0563,2,3
5600,5,0
28000,2,0
4203,4,3
60555,6,5
1.045,1,5
32000,3,0
28224,2,4
1.65233,1,3
4955,4,5
12288,1,8
39000,3,0
14500,1,0
27507,2,7
518,5,8
12400,1,0
1273,1,3
3386,3,6
19174,1,4
5170,5,0
23400,2,0
27198,2,8
2955,2,5
4458,4,8
9523,9,3
61528,6,8
19800,1,0
67950,6,0
7410,7,0
4375,4,5
69200,6,0
13150,1,0
1.9087999999999998,1,8
70610,7,0
13470,1,0
3000,3,0
600,6,0
4125,4,5
99900,9,0
61400,6,0
799,7,9
10000,1,0
32900,3,0
90980,9,0
32500,3,0
1419,1,9
1518,1,8
1518,1,8
42500,4,0
49450,4,0
1900,1,0
1900,1,0
1900,1,0
28670,2,0
34000,3,0
5000,5,0
1.12461,1,1
2345,2,5
20001,2,1
82500,8,0
2000,2,0
32575,3,5
29000,2,0
7436,7,6
41543,4,3
87500,8,0
1595,1,5
17298,1,8
1.3130199999999999,1,2
12700,1,0
42958,4,8
6325,6,5
19897,1,7
5350,5,0
41705,4,5
4200,4,0
1695,1,5
1.1825,1,5
26500,2,0
8237,8,7
8359,8,9
15111,1,1
11135,1,5
2568,2,8
2325,2,5
34025,3,5
23720,2,0
34675,3,5
20000,2,0
38049,3,9
1064,1,4
1.6460000000000001,1,6
14540,1,0
36500,3,0
38687,3,7
60889,6,9
64701,6,1
6252,6,2
52500,5,0
25500,2,0
6891,6,1
6120,6,0
75320,7,0
40265,4,5
72201,7,1
7500,7,0
29662,2,2
1.55,1,5
16500,1,0
35700,3,0
17500,1,0
17500,1,0
17500,1,0
3336,3,6
14750,1,0
3640,3,0
2.0420599999999998,2,6
3438,3,8
24413,2,3
2400,2,0
16855,1,5
1540,1,0
2.3931999999999998,2,2
9151,9,1
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
662,6,2
2825,2,5
3114,3,4
3114,3,4
5000,5,0
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
1044,1,4
18500,1,0
1083,1,3
1146,1,6
1382,1,2
3315,3,5
374,3,4
362,3,2
30821,3,1
367,3,7
29995,2,5
13969,1,9
12979,1,9
1.3682100000000001,1,1
6191,6,1
11547,1,7
47043,4,3
5500,5,0
1540,1,0
374,3,4
816,8,6
1550,1,0
2630,2,0
3648,3,8
374,3,4
7488,7,8
20565,2,5
54806,5,6
1.07441,1,1
5847,5,7
1.16995,1,5
1.2149999999999999,1,5
12765,1,5
1800,1,0
344,3,4
65000,6,0
32655,3,5
1.4156099999999998,1,1
14923,1,3
2.404,2,4
27698,2,8
3691,3,1
27155,2,5
20078,2,8
20807,2,7
37261,3,1
34965,3,5
53585,5,5
14880,1,0
22455,2,5
26490,2,0
33899,3,9
9576,9,6
2142,2,2
1.5220500000000001,1,5
48800,4,0
4699,4,9
9758,9,8
8450,8,0
1083,1,3
11600,1,0
37295,3,5
2100,2,0
8400,8,0
7102,7,2
9095,9,5
362,3,2
4843,4,3
726,7,6
13149,1,9
50500,5,0
2.005,2,5
11520,1,0
516,5,6
674,6,4
38391,3,1
34830,3,0
2627,2,7
831,8,1
362,3,2
45771,4,1
7000,7,0
492,4,2
20268,2,8
3840,3,0
1.2434999999999998,1,5
362,3,2
29000,2,0
12983,1,3
82705,8,5
15501,1,1
86500,8,0
32280,3,0
6321,6,1
16590,1,0
6425,6,5
840,8,0
2498,2,8
17895,1,5
331,3,1
2534,2,4
12695,1,5
23224,2,4
2930,2,0
78000,7,0
6001,6,1
490,4,0
6973,6,3
5089,5,9
575,5,5
1197,1,7
1.03988,1,8
1.02846,1,6
1738,1,8
362,3,2
367,3,7
374,3,4
1.55,1,5
362,3,2
367,3,7
362,3,2
362,3,2
374,3,4
4688,4,8
80356,8,6
1.83212,1,2
19529,1,9
73086,7,6
3114,3,4
10616,1,6
53808,5,8
1200,1,0
367,3,7
29990,2,0
35000,3,0
367,3,7
13354,1,4
1695,1,5
9998,9,8
5017,5,7
21358,2,8
22500,2,0
15648,1,8
362,3,2
8900,8,0
367,3,7
840,8,0
31300,3,0
357,3,7
367,3,7
1.1,1,1
516,5,6
595,5,5
1146,1,6
1146,1,6
3901,3,1
2.4949999999999997,2,5
374,3,4
362,3,2
362,3,2
595,5,5
37000,3,0
10789,1,9
4000,4,0
96047,9,7
15000,1,0
35780,3,0
21000,2,0
33500,3,0
1695,1,5
8458,8,8
47393,4,3
3775,3,5
3875,3,5
3875,3,5
3975,3,5
3800,3,0
11952,1,2
4188,4,8
483,4,3
5289,5,9
1336,1,6
10100,1,0
7939,7,9
8364,8,4
16293,1,3
1208,1,8
1.42485,1,5
516,5,6
8796,8,6
1095,1,5
799,7,9
49909,4,9
6465,6,5
1.19364,1,4
618,6,8
2878,2,8
16434,1,4
37720,3,0
14700,1,0
496,4,6
14900,1,0
11494,1,4
4767,4,7
10050,1,0
1.4174599999999997,1,6
24900,2,0
1684,1,4
5886,5,6
23748,2,8
76907,7,7
1695,1,5
14974,1,4
1.7994199999999998,1,2
1500,1,0
4600,4,0
89500,8,0
89500,8,0
34740,3,0
36000,3,0
3145,3,5
675,6,5
18175,1,5
1.1740000000000002,1,4
1.799,1,9
1562,1,2
24737,2,7
2.4208,2,8
37440,3,0
28105,2,5
29400,2,0
4800,4,0
55900,5,0
2.2600000000000002,2,6
1.0943800000000001,1,8
26100,2,0
39179,3,9
27225,2,5
5000,5,0
2.25,2,5
8040,8,0
2999,2,9
34639,3,9
2.4989999999999997,2,9
85000,8,0
37500,3,0
1499,1,9
15800,1,0
36175,3,5
48500,4,0
68900,6,0
68900,6,0
11543,1,3
38323,3,3
17346,1,6
58500,5,0
8488,8,8
9420,9,0
1695,1,5
68774,6,4
11793,1,3
8495,8,5
23900,2,0
28300,2,0
2998,2,8
2000,2,0
15900,1,0
8475,8,5
3699,3,9
32539,3,9
47125,4,5
89459,8,9
7067,7,7
30000,3,0
49347,4,7
15435,1,5
78085,7,5
24450,2,0
13310,1,0
18650,1,0
16000,1,0
10278,1,8
18850,1,0
2.18661,2,1
24771,2,1
8600,8,0
4230,4,0
2.48,2,8
35088,3,8
35088,3,8
2548,2,8
4200,4,0
10100,1,0
12029,1,9
27500,2,0
8500,8,0
34500,3,0
17099,1,9
6340,6,0
1399,1,9
4500,4,0
4200,4,0
5975,5,5
8871,8,1
5595,5,5
69652,6,2
87544,8,4
6807,6,7
5309,5,9
15400,1,0
7000,7,0
398,3,8
1198,1,8
7674,7,4
9900,9,0
5000,5,0
1150,1,0
7000,7,0
4477,4,7
3415,3,5
60500,6,0
2033,2,3
362,3,2
29927,2,7
23738,2,8
12844,1,4
1074,1,4
36900,3,0
362,3,2
15862,1,2
5256,5,6
29930,2,0
68503,6,3
3999,3,9
16000,1,0
56368,5,8
1.0327899999999999,1,9
41515,4,5
54580,5,0
69999,6,9
87000,8,0
7753,7,3
790,7,0
2997,2,7
1.76212,1,2
1.76212,1,2
2.0039100000000003,2,1
26726,2,6
48361,4,1
362,3,2
3337,3,7
8468,8,8
362,3,2
374,3,4
21738,2,8
35000,3,0
299,2,9
35949,3,9
2295,2,5
1.69426,1,6
13228,1,8
5645,5,5
32000,3,0
33750,3,0
17080,1,0
662,6,2
374,3,4
17880,1,0
22500,2,0
48070,4,0
12500,1,0
13056,1,6
7500,7,0
7020,7,0
10313,1,3
1695,1,5
25000,2,0
33075,3,5
59283,5,3
7200,7,0
5500,5,0
8400,8,0
17900,1,0
43996,4,6
2000,2,0
850,8,0
13800,1,0
18645,1,5
13994,1,4
20225,2,5
1.28207,1,7
48000,4,0
3390,3,0
14789,1,9
14396,1,6
50000,5,0
33200,3,0
2852,2,2
9790,9,0
21040,2,0
1.6,1,6
2600,2,0
49743,4,3
1.4294799999999999,1,8
4995,4,5
34500,3,0
49700,4,0
23895,2,5
1188,1,8
7160,7,0
6545,6,5
38997,3,7
12900,1,0
21400,2,0
1.598,1,8
1035,1,5
11199,1,9
10013,1,3
79400,7,0
42500,4,0
2.5,2,5
1.202,1,2
41700,4,0
1595,1,5
1995,1,5
4104,4,4
40965,4,5
2325,2,5
3749,3,9
6500,6,0
1.252,1,2
86800,8,0
49500,4,0
3254,3,4
1995,1,5
2846,2,6
12617,1,7
31687,3,7
4500,4,0
1995,1,5
18200,1,0
20800,2,0
7277,7,7
499,4,9
6999,6,9
1.57697,1,7
8596,8,6
1962,1,2
71125,7,5
3998,3,8
66100,6,0
16670,1,0
2332,2,2
20000,2,0
10260,1,0
1408,1,8
24230,2,0
12600,1,0
13210,1,0
1493,1,3
1.03495,1,5
44472,4,2
2630,2,0
20800,2,0
2.233,2,3
16800,1,0
8894,8,4
688,6,8
8496,8,6
10800,1,0
2419,2,9
4190,4,0
15342,1,2
16700,1,0
54390,5,0
5495,5,5
23000,2,0
53000,5,0
10699,1,9
985,9,5
2352,2,2
10498,1,8
2.118,2,8
12200,1,0
23486,2,6
98267,9,7
1.87123,1,3
2900,2,0
15953,1,3
34917,3,7
60000,6,0
14363,1,3
22500,2,0
13145,1,5
996,9,6
1861,1,1
20316,2,6
1.9785899999999998,1,9
7330,7,0
81320,8,0
8000,8,0
14533,1,3
12653,1,3
35062,3,2
35062,3,2
34600,3,0
33180,3,0
10000,1,0
14237,1,7
25600,2,0
50638,5,8
6087,6,7
94271,9,1
4030,4,0
28020,2,0
12000,1,0
1.4429999999999998,1,3
17100,1,0
9579,9,9
20785,2,5
11685,1,5
8365,8,5
8396,8,6
28455,2,5
32500,3,0
32500,3,0
32500,3,0
25841,2,1
6090,6,0
18952,1,2
4.02424,4,4
1.1375,1,5
20000,2,0
5583,5,3
18397,1,7
1868,1,8
8409,8,9
21200,2,0
49288,4,8
48000,4,0
39257,3,7
8795,8,5
9900,9,0
17800,1,0
18755,1,5
13593,1,3
13200,1,0
64975,6,5
4600,4,0
29400,2,0
12400,1,0
72340,7,0
13182,1,2
2771,2,1
35637,3,7
3862,3,2
6000,6,0
29500,2,0
12180,1,0
31750,3,0
32886,3,6
8500,8,0
1695,1,5
9420,9,0
17274,1,4
6499,6,9
14496,1,6
20074,2,4
90829,9,9
96205,9,5
76000,7,0
284,2,4
4975,4,5
9000,9,0
14900,1,0
1.2109999999999999,1,1
565,5,5
1267,1,7
3999,3,9
8987,8,7
1.3298599999999998,1,6
34500,3,0
13793,1,3
26543,2,3
83287,8,7
38800,3,0
12824,1,4
12655,1,5
31450,3,0
4024,4,4
18375,1,5
2800,2,0
37424,3,4
60750,6,0
48324,4,4
9660,9,0
9779,9,9
33240,3,0
19360,1,0
50701,5,1
2.28168,2,8
4800,4,0
7999,7,9
22738,2,8
7850,7,0
1080,1,0
1394,1,4
3384,3,4
1.9071399999999998,1,4
9394,9,4
5792,5,2
15580,1,0
2.4949999999999997,2,5
25100,2,0
479,4,9
1081,1,1
51000,5,0
5370,5,0
230,2,0
2757,2,7
20000,2,0
40900,4,0
5295,5,5
43389,4,9
12898,1,8
63264,6,4
2.10574,2,4
1796,1,6
3930,3,0
1800,1,0
2694,2,4
25596,2,6
38000,3,0
38000,3,0
82750,8,0
2.5,2,5
2.5,2,5
8096,8,6
651,6,1
1198,1,8
19435,1,5
12700,1,0
7990,7,0
1695,1,5
1945,1,5
51085,5,5
18272,1,2
1798,1,8
12580,1,0
56250,5,0
13167,1,7
13900,1,0
35478,3,8
5544,5,4
17500,1,0
90062,9,2
4270,4,0
46000,4,0
30000,3,0
2.27387,2,7
12300,1,0
4967,4,7
19600,1,0
37294,3,4
9616,9,6
28455,2,5
27300,2,0
10628,1,8
22905,2,5
6100,6,0
15500,1,0
2.385,2,5
1.0999899999999998,1,9
21900,2,0
3380,3,0
18500,1,0
23270,2,0
5500,5,0
1395,1,5
59089,5,9
14635,1,5
6045,6,5
4900,4,0
7627,7,7
2.0944,2,4
25600,2,0
1.351,1,1
7675,7,5
2.257,2,7
9900,9,0
24784,2,4
77033,7,3
8090,8,0
7500,7,0
27450,2,0
10293,1,3
1.4,1,4
1.05,1,5
3040,3,0
16125,1,5
49224,4,4
17847,1,7
70101,7,1
54111,5,1
18998,1,8
17493,1,3
1,1,1
1.6597,1,7
74000,7,0
516,5,6
74347,7,7
69000,6,0
5450,5,0
51708,5,8
362,3,2
1,1,1
362,3,2
3780,3,0
5040,5,0
8294,8,4
87500,8,0
374,3,4
362,3,2
362,3,2
362,3,2
9665,9,5
60825,6,5
3692,3,2
912,9,2
27700,2,0
362,3,2
2500,2,0
12200,1,0
800,8,0
7708,7,8
2149,2,9
6394,6,4
41750,4,0
2.1335100000000002,2,1
674,6,4
2.53558,2,8
22900,2,0
33037,3,7
2250,2,0
362,3,2
831,8,1
362,3,2
5490,5,0
10791,1,1
3105,3,5
29050,2,0
14074,1,4
3693,3,3
362,3,2
374,3,4
437,4,7
367,3,7
367,3,7
367,3,7
667,6,7
662,6,2
367,3,7
362,3,2
374,3,4
2327,2,7
374,3,4
374,3,4
374,3,4
367,3,7
7032,7,2
367,3,7
3114,3,4
3114,3,4
3114,3,4
717,7,7
380,3,0
362,3,2
362,3,2
367,3,7
362,3,2
362,3,2
385,3,5
4399,4,9
9985,9,5
1933,1,3
1.77471,1,1
40274,4,4
5742,5,2
90090,9,0
362,3,2
831,8,1
367,3,7
367,3,7
1513,1,3
362,3,2
5105,5,5
362,3,2
2954,2,4
3256,3,6
3024,3,4
380,3,0
35078,3,8
1.8451199999999999,1,2
8690,8,0
7500,7,0
17900,1,0
730,7,0
362,3,2
19250,1,0
38346,3,6
74040,7,0
362,3,2
374,3,4
362,3,2
362,3,2
13200,1,0
12810,1,0
17500,1,0
7819,7,9
32000,3,0
9317,9,7
4838,4,8
30500,3,0
362,3,2
11028,1,8
362,3,2
367,3,7
374,3,4
57000,5,0
19394,1,4
31141,3,1
20500,2,0
44240,4,0
1.8,1,8
14200,1,0
29250,2,0
2532,2,2
8788,8,8
2422,2,2
3647,3,7
64500,6,0
12199,1,9
2.254,2,4
12797,1,7
19999,1,9
8625,8,5
3079,3,9
4815,4,5
20691,2,1
1.75621,1,1
48620,4,0
2000,2,0
