country,city,location,number,first,last
US,Prosser,"Washington, Benton",6264,6,4
US,Naselle,"Washington, Pacific",376,3,6
US,Rock Island,"Washington, Douglas",1015,1,5
US,Goldendale,"Washington, Klickitat",3404,3,4
US,Maltby,"Washington, Snohomish",11443,1,3
US,Oak Harbor,"Washington, Island",34663,3,3
US,Tanglewilde,"Washington, Thurston",6205,6,5
US,Endicott,"Washington, Whitman",305,3,5
US,Mill Creek East,"Washington, Snohomish",20514,2,4
US,Maple Heights-Lake Desire,"Washington, King",3442,3,2
US,Midland,"Washington, Pierce",8792,8,2
US,Kingston,"Washington, Kitsap",1875,1,5
US,Esperance,"Washington, Snohomish",3902,3,2
US,Grays River,"Washington, Wahkiakum",425,4,5
US,Sultan,"Washington, Snohomish",8803,8,3
US,La Grande,"Washington, Pierce",118,1,8
US,Ritzville,"Washington, Adams",1637,1,7
US,Malott,"Washington, Okanogan",592,5,2
US,Coulee City,"Washington, Grant",567,5,7
US,Raymond,"Washington, Pacific",4136,4,6
US,Wollochet,"Washington, Pierce",6291,6,1
US,Quincy,"Washington, Grant",7756,7,6
US,Walla Walla East,"Washington, Walla Walla",1877,1,7
US,Hamilton,"Washington, Skagit",309,3,9
US,Woodinville,"Washington, King",11997,1,7
US,Bay Center,"Washington, Pacific",215,2,5
US,Port Townsend,"Washington, Jefferson",8804,8,4
US,Riverside,"Washington, Okanogan",273,2,3
US,Woodway,"Washington, Snohomish",1378,1,8
US,Qui-nai-elt Village,"Washington, Grays Harbor",79,7,9
US,Stevenson,"Washington, Skamania",1555,1,5
US,Ocean Park,"Washington, Pacific",1782,1,2
US,Port Angeles,"Washington, Clallam",23865,2,5
US,Bonney Lake,"Washington, Pierce",20675,2,5
US,Oroville,"Washington, Okanogan",1674,1,4
US,Garrett,"Washington, Walla Walla",1531,1,1
US,Otis Orchards-East Farms,"Washington, Spokane",6385,6,5
US,Warm Beach,"Washington, Snohomish",2495,2,5
US,Twin Lakes,"Washington, Ferry",100,1,0
US,Conway,"Washington, Skagit",11,1,1
US,College Place,"Washington, Walla Walla",9258,9,8
US,Eastmont,"Washington, Snohomish",21951,2,1
US,Maple Falls,"Washington, Whatcom",76,7,6
US,Ephrata,"Washington, Grant",7275,7,5
US,Buena,"Washington, Yakima",1345,1,5
US,Tumwater,"Washington, Thurston",22973,2,3
US,Desert Aire,"Washington, Grant",2872,2,2
US,Lake Holm,"Washington, King",3263,3,3
US,Mukilteo,"Washington, Snohomish",21469,2,9
US,Twisp,"Washington, Okanogan",956,9,6
US,Lake Shore,"Washington, Clark",7550,7,0
US,Keyport,"Washington, Kitsap",457,4,7
US,Lake Stevens,"Washington, Snohomish",32785,3,5
US,Starbuck,"Washington, Columbia",131,1,1
US,Harrah,"Washington, Yakima",636,6,6
US,Hansville,"Washington, Kitsap",3809,3,9
US,Carlsborg,"Washington, Clallam",762,7,2
US,Yelm,"Washington, Thurston",16504,1,4
US,Fenwick Island,"Delaware, Sussex",429,4,9
US,Delmar,"Delaware, Sussex",1782,1,2
US,Ardencroft,"Delaware, New Castle",238,2,8
US,Farmington,"Delaware, Kent",115,1,5
US,Felton,"Delaware, Kent",1398,1,8
US,Hartly,"Delaware, Kent",74,7,4
US,Pike Creek,"Delaware, New Castle",8740,8,0
US,Millville,"Delaware, Sussex",622,6,2
US,Highland Acres,"Delaware, Kent",3775,3,5
US,Rising Sun-Lebanon,"Delaware, Kent",3817,3,7
US,Little Creek,"Delaware, Kent",231,2,1
US,Magnolia,"Delaware, Kent",280,2,0
US,Greenville,"Delaware, New Castle",2305,2,5
US,Elsmere,"Delaware, New Castle",6045,6,5
US,Harrington,"Delaware, Kent",4553,4,3
US,Seaford,"Delaware, Sussex",7750,7,0
US,Dover Base Housing,"Delaware, Kent",3200,3,0
US,Dagsboro,"Delaware, Sussex",886,8,6
US,Milford,"Delaware, Sussex",20864,2,4
US,Bridgeville,"Delaware, Sussex",3798,3,8
US,Bellefonte,"Delaware, New Castle",1171,1,1
US,Smyrna,"Delaware, Kent",11584,1,4
US,Wilmington Manor,"Delaware, New Castle",7608,7,8
US,New Castle,"Delaware, New Castle",5348,5,8
US,Bowers,"Delaware, Kent",366,3,6
US,Bethel,"Delaware, Sussex",193,1,3
US,Selbyville,"Delaware, Sussex",2450,2,0
US,Houston,"Delaware, Kent",401,4,1
US,Woodside East,"Delaware, Kent",2569,2,9
US,Viola,"Delaware, Kent",164,1,4
US,Dewey Beach,"Delaware, Sussex",381,3,1
US,Newport,"Delaware, New Castle",1040,1,0
US,Bethany Beach,"Delaware, Sussex",1202,1,2
US,Edgemoor,"Delaware, New Castle",6178,6,8
US,Townsend,"Delaware, New Castle",2470,2,0
US,Georgetown,"Delaware, Sussex",10255,1,5
US,Kenton,"Delaware, Kent",263,2,3
US,Greenwood,"Delaware, Sussex",1097,1,7
US,North Star,"Delaware, New Castle",7390,7,0
US,Slaughter Beach,"Delaware, Sussex",234,2,4
US,Middletown,"Delaware, New Castle",34132,3,2
US,Blades,"Delaware, Sussex",1417,1,7
US,Frederica,"Delaware, Kent",824,8,4
US,Rehoboth Beach,"Delaware, Sussex",1496,1,6
US,Milton,"Delaware, Sussex",2890,2,0
US,Woodside,"Delaware, Kent",187,1,7
US,Bear,"Delaware, New Castle",20401,2,1
US,Wilmington,"Delaware, New Castle",71106,7,6
US,Pike Creek Valley,"Delaware, New Castle",10823,1,3
US,Rodney Village,"Delaware, Kent",1231,1,1
US,Henlopen Acres,"Delaware, Sussex",138,1,8
US,Frankford,"Delaware, Sussex",958,9,8
US,Millsboro,"Delaware, Sussex",10578,1,8
US,Glasgow,"Delaware, New Castle",15280,1,0
US,Clayton,"Delaware, Kent",3249,3,9
US,Cheswold,"Delaware, Kent",1582,1,2
US,Odessa,"Delaware, New Castle",366,3,6
US,Kent Acres,"Delaware, Kent",2369,2,9
US,St. Georges,"Delaware, New Castle",1033,1,3
US,Ardentown,"Delaware, New Castle",269,2,9
US,Arden,"Delaware, New Castle",448,4,8
US,Ellendale,"Delaware, Sussex",431,4,1
US,Lewes,"Delaware, Sussex",27087,2,7
US,Laurel,"Delaware, Sussex",4320,4,0
US,Brookside,"Delaware, New Castle",13554,1,4
US,Wyoming,"Delaware, Kent",1503,1,3
US,Claymont,"Delaware, New Castle",8707,8,7
US,Newark,"Delaware, New Castle",33858,3,8
US,Long Neck,"Delaware, Sussex",2716,2,6
US,Camden,"Delaware, Kent",3493,3,3
US,Leipsic,"Delaware, Kent",197,1,7
US,Delaware City,"Delaware, New Castle",1828,1,8
US,Ocean View,"Delaware, Sussex",13809,1,9
US,South Bethany,"Delaware, Sussex",510,5,0
US,Hockessin,"Delaware, New Castle",13672,1,2
US,Riverview,"Delaware, Kent",2728,2,8
US,Dover,"Delaware, Kent",115352,1,2
US,Washington,"District of Columbia, District of Columbia",5289420,5,0
US,Stone Lake,"Wisconsin, Washburn",181,1,1
US,Nelson,"Wisconsin, Buffalo",351,3,1
US,Fennimore,"Wisconsin, Grant",2482,2,2
US,Chenequa,"Wisconsin, Waukesha",593,5,3
US,Helenville,"Wisconsin, Jefferson",187,1,7
US,Tichigan,"Wisconsin, Racine",5355,5,5
US,Kekoskee,"Wisconsin, Dodge",156,1,6
US,Wonewoc,"Wisconsin, Juneau",792,7,2
US,St. Peter,"Wisconsin, Fond du Lac",1430,1,0
US,Black River Falls,"Wisconsin, Jackson",5490,5,0
US,Shiocton,"Wisconsin, Outagamie",920,9,0
US,Three Lakes,"Wisconsin, Oneida",446,4,6
US,Waldo,"Wisconsin, Sheboygan",503,5,3
US,North Prairie,"Wisconsin, Waukesha",2222,2,2
US,Mattoon,"Wisconsin, Shawano",418,4,8
US,Almond,"Wisconsin, Portage",432,4,2
US,New Auburn,"Wisconsin, Chippewa",571,5,1
US,Hustisford,"Wisconsin, Dodge",1083,1,3
US,Little Chute,"Wisconsin, Outagamie",11403,1,3
US,Birnamwood,"Wisconsin, Shawano",788,7,8
US,Lodi,"Wisconsin, Columbia",3021,3,1
US,Whitehall,"Wisconsin, Trempealeau",1583,1,3
US,West Baraboo,"Wisconsin, Sauk",1428,1,8
US,Lomira,"Wisconsin, Dodge",2374,2,4
US,Brownsville,"Wisconsin, Dodge",574,5,4
US,Bloomer,"Wisconsin, Chippewa",3309,3,9
US,Wabeno,"Wisconsin, Forest",371,3,1
US,Whitewater,"Wisconsin, Walworth",14374,1,4
US,Reedsville,"Wisconsin, Manitowoc",1156,1,6
US,Amherst,"Wisconsin, Portage",1039,1,9
US,Monona,"Wisconsin, Dane",8104,8,4
US,River Falls,"Wisconsin, Pierce",15873,1,3
US,Delavan,"Wisconsin, Walworth",12003,1,3
US,Greendale,"Wisconsin, Milwaukee",14159,1,9
US,Couderay,"Wisconsin, Sawyer",85,8,5
US,Berlin,"Wisconsin, Green Lake",4769,4,9
US,Grantsburg,"Wisconsin, Burnett",1293,1,3
US,Burnett,"Wisconsin, Dodge",242,2,2
US,Lakewood,"Wisconsin, Oconto",344,3,4
US,Wausau,"Wisconsin, Marathon",73933,7,3
US,Livingston,"Wisconsin, Grant",643,6,3
US,Hillsboro,"Wisconsin, Vernon",1402,1,2
US,Exeland,"Wisconsin, Sawyer",192,1,2
US,Whitelaw,"Wisconsin, Manitowoc",740,7,0
US,East Troy,"Wisconsin, Walworth",4355,4,5
US,Oconto,"Wisconsin, Oconto",4196,4,6
US,Elkhorn,"Wisconsin, Walworth",12322,1,2
US,Nashotah,"Wisconsin, Waukesha",1367,1,7
US,Rewey,"Wisconsin, Iowa",288,2,8
US,Ferryville,"Wisconsin, Crawford",175,1,5
US,Neillsville,"Wisconsin, Clark",2416,2,6
US,Sun Prairie,"Wisconsin, Dane",32894,3,4
US,Wilton,"Wisconsin, Monroe",500,5,0
US,Eleva,"Wisconsin, Trempealeau",665,6,5
US,Menomonie,"Wisconsin, Dunn",18025,1,5
US,Wales,"Wisconsin, Waukesha",2577,2,7
US,Manitowoc,"Wisconsin, Manitowoc",44932,4,2
US,Ashippun,"Wisconsin, Dodge",1030,1,0
US,New Lisbon,"Wisconsin, Juneau",2507,2,7
US,New Odanah,"Wisconsin, Ashland",466,4,6
US,Sauk City,"Wisconsin, Sauk",3468,3,8
US,Pulcifer,"Wisconsin, Shawano",117,1,7
US,New Berlin,"Wisconsin, Waukesha",39740,3,0
US,Milladore,"Wisconsin, Wood",267,2,7
US,Mason,"Wisconsin, Bayfield",91,9,1
US,Oconomowoc Lake,"Wisconsin, Waukesha",595,5,5
US,Independence,"Wisconsin, Trempealeau",1308,1,8
US,Maribel,"Wisconsin, Manitowoc",336,3,6
US,Oak Creek,"Wisconsin, Milwaukee",36354,3,4
US,Van Dyne,"Wisconsin, Fond du Lac",190,1,0
US,Pence,"Wisconsin, Iron",128,1,8
US,Saukville,"Wisconsin, Ozaukee",4419,4,9
US,Clyman,"Wisconsin, Dodge",404,4,4
US,Wild Rose,"Wisconsin, Waushara",703,7,3
US,Reedsburg,"Wisconsin, Sauk",9476,9,6
US,Patch Grove,"Wisconsin, Grant",197,1,7
US,Paddock Lake,"Wisconsin, Kenosha",2978,2,8
US,New Holstein,"Wisconsin, Calumet",3115,3,5
US,Lake Hallie,"Wisconsin, Chippewa",6716,6,6
US,Hewitt,"Wisconsin, Wood",795,7,5
US,Menomonee Falls,"Wisconsin, Waukesha",37443,3,3
US,Eastman,"Wisconsin, Crawford",407,4,7
US,Pella,"Wisconsin, Shawano",180,1,0
US,Princeton,"Wisconsin, Green Lake",1170,1,0
US,Melvina,"Wisconsin, Monroe",107,1,7
US,Peshtigo,"Wisconsin, Marinette",3314,3,4
US,Lake Tomahawk,"Wisconsin, Oneida",236,2,6
US,Long Lake,"Wisconsin, Florence",54,5,4
US,Maple Bluff,"Wisconsin, Dane",1331,1,1
US,Mishicot,"Wisconsin, Manitowoc",1388,1,8
US,Iron Ridge,"Wisconsin, Dodge",899,8,9
US,Johnson Creek,"Wisconsin, Jefferson",2976,2,6
US,Juneau,"Wisconsin, Dodge",2605,2,5
US,Kohler,"Wisconsin, Sheboygan",2081,2,1
US,Thornton,"Wisconsin, Shawano",63,6,3
US,Seymour,"Wisconsin, Outagamie",3508,3,8
US,Brandon,"Wisconsin, Fond du Lac",854,8,4
US,Camp Douglas,"Wisconsin, Juneau",624,6,4
US,Hatley,"Wisconsin, Marathon",595,5,5
US,Lake Ripley,"Wisconsin, Jefferson",1642,1,2
US,Bruce,"Wisconsin, Rusk",715,7,5
US,Hammond,"Wisconsin, St. Croix",1891,1,1
US,Maiden Rock,"Wisconsin, Pierce",116,1,6
US,Wind Point,"Wisconsin, Racine",1707,1,7
US,Minong,"Wisconsin, Washburn",506,5,6
US,Lewis,"Wisconsin, Polk",129,1,9
US,Arkdale,"Wisconsin, Adams",112,1,2
US,Wautoma,"Wisconsin, Waushara",2483,2,3
US,Black Earth,"Wisconsin, Dane",1403,1,3
US,Kewaunee,"Wisconsin, Kewaunee",2547,2,7
US,Cumberland,"Wisconsin, Barron",2119,2,9
US,North Bay,"Wisconsin, Racine",238,2,8
US,Tilleda,"Wisconsin, Shawano",92,9,2
US,Iron Belt,"Wisconsin, Iron",200,2,0
US,Deerfield,"Wisconsin, Dane",2529,2,9
US,DeForest,"Wisconsin, Dane",10340,1,0
US,Fountain City,"Wisconsin, Buffalo",861,8,1
US,Bancroft,"Wisconsin, Portage",492,4,2
US,Rothschild,"Wisconsin, Marathon",5325,5,5
US,Poy Sippi,"Wisconsin, Waushara",328,3,8
US,New London,"Wisconsin, Waupaca",7448,7,8
US,Plum City,"Wisconsin, Pierce",604,6,4
US,Lancaster,"Wisconsin, Grant",3562,3,2
US,Rockdale,"Wisconsin, Dane",216,2,6
US,Doylestown,"Wisconsin, Columbia",292,2,2
US,Wyeville,"Wisconsin, Monroe",143,1,3
US,Cassville,"Wisconsin, Grant",904,9,4
US,Wauwatosa,"Wisconsin, Milwaukee",48277,4,7
US,Diaperville,"Wisconsin, Ashland",60,6,0
US,Casco,"Wisconsin, Kewaunee",584,5,4
US,Theresa,"Wisconsin, Dodge",1213,1,3
US,Centuria,"Wisconsin, Polk",914,9,4
US,Caledonia,"Wisconsin, Racine",25002,2,2
US,Mole Lake,"Wisconsin, Forest",552,5,2
US,Edgar,"Wisconsin, Marathon",1455,1,5
US,Nekoosa,"Wisconsin, Wood",2429,2,9
US,Sullivan,"Wisconsin, Jefferson",672,6,2
US,Greenleaf,"Wisconsin, Brown",946,9,6
US,Tony,"Wisconsin, Rusk",103,1,3
US,Junction City,"Wisconsin, Portage",431,4,1
US,Bohners Lake,"Wisconsin, Racine",2094,2,4
US,Rockland,"Wisconsin, La Crosse",647,6,7
US,Boscobel,"Wisconsin, Grant",3148,3,8
US,Chili,"Wisconsin, Clark",255,2,5
US,Kennan,"Wisconsin, Price",122,1,2
US,Plover,"Wisconsin, Portage",12772,1,2
US,Hatfield,"Wisconsin, Jackson",177,1,7
US,Bell Center,"Wisconsin, Crawford",112,1,2
US,Antigo,"Wisconsin, Langlade",7708,7,8
US,Rome,"Wisconsin, Jefferson",782,7,2
US,Spencer,"Wisconsin, Marathon",1910,1,0
US,Lake Delton,"Wisconsin, Sauk",5624,5,4
US,Hixton,"Wisconsin, Jackson",422,4,2
US,Cadott,"Wisconsin, Chippewa",1428,1,8
US,Hingham,"Wisconsin, Sheboygan",959,9,9
US,Cornell,"Wisconsin, Chippewa",1419,1,9
US,Port Wing,"Wisconsin, Bayfield",172,1,2
US,Oakdale,"Wisconsin, Monroe",292,2,2
US,Sussex,"Wisconsin, Waukesha",10819,1,9
US,Galesville,"Wisconsin, Trempealeau",1577,1,7
US,Dellwood,"Wisconsin, Adams",646,6,6
US,Middle Village,"Wisconsin, Menominee",245,2,5
US,Cochrane,"Wisconsin, Buffalo",420,4,0
US,Muskego,"Wisconsin, Waukesha",24996,2,6
US,Greenwood,"Wisconsin, Clark",1005,1,5
US,Whitefish Bay,"Wisconsin, Milwaukee",13950,1,0
US,Altoona,"Wisconsin, Eau Claire",7680,7,0
US,Vesper,"Wisconsin, Wood",558,5,8
US,Rice Lake,"Wisconsin, Barron",9393,9,3
US,Columbus,"Wisconsin, Columbia",6675,6,5
US,Campbellsport,"Wisconsin, Fond du Lac",1970,1,0
US,New Post,"Wisconsin, Sawyer",258,2,8
US,Warrens,"Wisconsin, Monroe",349,3,9
US,Marshall,"Wisconsin, Dane",3944,3,4
US,Allenton,"Wisconsin, Washington",982,9,2
US,Brodhead,"Wisconsin, Green",3463,3,3
US,Elk Mound,"Wisconsin, Dunn",875,8,5
US,Clam Lake,"Wisconsin, Ashland",21,2,1
US,Germantown,"Wisconsin, Washington",19982,1,2
US,Bloomington,"Wisconsin, Grant",707,7,7
US,Crivitz,"Wisconsin, Marinette",945,9,5
US,Wittenberg,"Wisconsin, Shawano",1017,1,7
US,Danbury,"Wisconsin, Burnett",149,1,9
US,Drummond,"Wisconsin, Bayfield",119,1,9
US,Gilmanton,"Wisconsin, Buffalo",131,1,1
US,Mazomanie,"Wisconsin, Dane",3032,3,2
US,Poynette,"Wisconsin, Columbia",2494,2,4
US,Fairchild,"Wisconsin, Eau Claire",589,5,9
US,Elm Grove,"Wisconsin, Waukesha",6170,6,0
US,Laona,"Wisconsin, Forest",415,4,5
US,Plymouth,"Wisconsin, Sheboygan",8900,8,0
US,Port Washington,"Wisconsin, Ozaukee",11762,1,2
US,Krakow,"Wisconsin, Shawano",381,3,1
US,Howards Grove,"Wisconsin, Sheboygan",3265,3,5
US,Spring Green,"Wisconsin, Sauk",1638,1,8
US,Mount Hope,"Wisconsin, Grant",221,2,1
US,Omro,"Wisconsin, Winnebago",3420,3,0
US,Kaukauna,"Wisconsin, Outagamie",16086,1,6
US,Woodman,"Wisconsin, Grant",130,1,0
US,Bellevue,"Wisconsin, Brown",15687,1,7
US,Bluffview,"Wisconsin, Sauk",531,5,1
US,Legend Lake,"Wisconsin, Menominee",1269,1,9
US,Cambria,"Wisconsin, Columbia",753,7,3
US,Fort Atkinson,"Wisconsin, Jefferson",21299,2,9
US,Bay City,"Wisconsin, Pierce",496,4,6
US,River Hills,"Wisconsin, Milwaukee",1590,1,0
US,Loyal,"Wisconsin, Clark",1238,1,8
US,Fitchburg,"Wisconsin, Dane",29485,2,5
US,Norwalk,"Wisconsin, Monroe",631,6,1
US,Chippewa Falls,"Wisconsin, Chippewa",14035,1,5
US,Burlington,"Wisconsin, Racine",24687,2,7
US,Appleton,"Wisconsin, Outagamie",222222,2,2
US,Edgerton,"Wisconsin, Rock",7363,7,3
US,Scandinavia,"Wisconsin, Waupaca",354,3,4
US,Sturtevant,"Wisconsin, Racine",6967,6,7
US,Knowlton,"Wisconsin, Marathon",140,1,0
US,Elroy,"Wisconsin, Juneau",1365,1,5
US,Rosholt,"Wisconsin, Portage",488,4,8
US,Chilton,"Wisconsin, Calumet",3480,3,0
US,Barneveld,"Wisconsin, Iowa",1239,1,9
US,Arcadia,"Wisconsin, Trempealeau",3120,3,0
US,Coon Valley,"Wisconsin, Vernon",784,7,4
US,Franklin,"Wisconsin, Milwaukee",36143,3,3
US,Blue River,"Wisconsin, Grant",419,4,9
US,Montreal,"Wisconsin, Iron",760,7,0
US,West Bend,"Wisconsin, Washington",69577,6,7
US,Elmwood Park,"Wisconsin, Racine",509,5,9
US,Athens,"Wisconsin, Marathon",1088,1,8
US,New Richmond,"Wisconsin, St. Croix",8859,8,9
US,Baileys Harbor,"Wisconsin, Door",209,2,9
US,Merrimac,"Wisconsin, Sauk",443,4,3
US,Oregon,"Wisconsin, Dane",12448,1,8
US,Downing,"Wisconsin, Dunn",261,2,1
US,Catawba,"Wisconsin, Price",102,1,2
US,Bowler,"Wisconsin, Shawano",289,2,9
US,Wisconsin Rapids,"Wisconsin, Wood",28277,2,7
US,Tustin,"Wisconsin, Waushara",122,1,2
US,Cuba City,"Wisconsin, Grant",2043,2,3
US,Webster,"Wisconsin, Burnett",622,6,2
US,Lone Rock,"Wisconsin, Richland",851,8,1
US,Pittsville,"Wisconsin, Wood",838,8,8
US,Shorewood Hills,"Wisconsin, Dane",2024,2,4
US,Fox Point,"Wisconsin, Milwaukee",6670,6,0
US,Winter,"Wisconsin, Sawyer",300,3,0
US,Lake Geneva,"Wisconsin, Walworth",15078,1,8
US,Coleman,"Wisconsin, Marinette",696,6,6
US,Springfield,"Wisconsin, Walworth",202,2,2
US,Marengo,"Wisconsin, Ashland",127,1,7
US,Siren,"Wisconsin, Burnett",776,7,6
US,Argonne,"Wisconsin, Forest",185,1,5
US,Packwaukee,"Wisconsin, Marquette",168,1,8
US,Dodgeville,"Wisconsin, Iowa",4811,4,1
US,Marathon City,"Wisconsin, Marathon",1507,1,7
US,St. Joseph,"Wisconsin, La Crosse",516,5,6
US,Cascade,"Wisconsin, Sheboygan",699,6,9
US,Turtle Lake,"Wisconsin, Barron",1011,1,1
US,Green Valley,"Wisconsin, Shawano",87,8,7
US,Beloit,"Wisconsin, Rock",63498,6,8
US,Bear Creek,"Wisconsin, Outagamie",443,4,3
US,Glen Haven,"Wisconsin, Grant",86,8,6
US,South Milwaukee,"Wisconsin, Milwaukee",20988,2,8
US,Hager City,"Wisconsin, Pierce",283,2,3
US,Saxon,"Wisconsin, Iron",76,7,6
US,Green Bay,"Wisconsin, Brown",208625,2,5
US,Browntown,"Wisconsin, Green",273,2,3
US,Barron,"Wisconsin, Barron",3190,3,0
US,Prairie du Sac,"Wisconsin, Sauk",8523,8,3
US,Suamico,"Wisconsin, Brown",12816,1,6
US,Hancock,"Wisconsin, Waushara",406,4,6
US,Ettrick,"Wisconsin, Trempealeau",517,5,7
US,Ridgeland,"Wisconsin, Dunn",275,2,5
US,Stockholm,"Wisconsin, Pepin",64,6,4
US,Weyauwega,"Wisconsin, Waupaca",1817,1,7
US,Cross Plains,"Wisconsin, Dane",4241,4,1
US,Jackson,"Wisconsin, Washington",7107,7,7
US,Barronett,"Wisconsin, Barron",137,1,7
US,Okauchee Lake,"Wisconsin, Waukesha",4399,4,9
US,Cobb,"Wisconsin, Iowa",451,4,1
US,Eagle,"Wisconsin, Waukesha",2076,2,6
US,Eagle Lake,"Wisconsin, Racine",1149,1,9
US,Birch Hill,"Wisconsin, Ashland",327,3,7
US,Tomahawk,"Wisconsin, Lincoln",2737,2,7
US,Ripon,"Wisconsin, Fond du Lac",8008,8,8
US,Gordon,"Wisconsin, Douglas",213,2,3
US,Merrill,"Wisconsin, Lincoln",9750,9,0
US,Potter,"Wisconsin, Calumet",242,2,2
US,Lac La Belle,"Wisconsin, Waukesha",292,2,2
US,Cottage Grove,"Wisconsin, Dane",6939,6,9
US,Ashwaubenon,"Wisconsin, Brown",17271,1,1
US,Balsam Lake,"Wisconsin, Polk",981,9,1
US,Curtiss,"Wisconsin, Clark",212,2,2
US,Sandy Hook,"Wisconsin, Grant",405,4,5
US,Glenbeulah,"Wisconsin, Sheboygan",459,4,9
US,Taycheedah,"Wisconsin, Fond du Lac",908,9,8
US,Hartford,"Wisconsin, Washington",15064,1,4
US,St. Cloud,"Wisconsin, Fond du Lac",463,4,3
US,Milton,"Wisconsin, Rock",5581,5,1
US,West Salem,"Wisconsin, La Crosse",5026,5,6
US,Tigerton,"Wisconsin, Shawano",709,7,9
US,Washburn,"Wisconsin, Bayfield",2048,2,8
US,Adell,"Wisconsin, Sheboygan",511,5,1
US,Wausaukee,"Wisconsin, Marinette",561,5,1
US,Phillips,"Wisconsin, Price",1361,1,1
US,Goodman,"Wisconsin, Marinette",237,2,7
US,Jefferson,"Wisconsin, Jefferson",8015,8,5
US,Spring Valley,"Wisconsin, Pierce",1372,1,2
US,White Lake,"Wisconsin, Langlade",347,3,7
US,Verona,"Wisconsin, Dane",13107,1,7
US,Fox Lake,"Wisconsin, Dodge",1460,1,0
US,Valders,"Wisconsin, Manitowoc",925,9,5
US,Wauzeka,"Wisconsin, Crawford",728,7,8
US,Hurley,"Wisconsin, Iron",1441,1,1
US,Madison,"Wisconsin, Dane",439553,4,3
US,West Allis,"Wisconsin, Milwaukee",59934,5,4
US,Maine,"Wisconsin, Marathon",2348,2,8
US,Hustler,"Wisconsin, Juneau",189,1,9
US,Amery,"Wisconsin, Polk",2754,2,4
US,Caroline,"Wisconsin, Shawano",228,2,8
US,Reeseville,"Wisconsin, Dodge",679,6,9
US,Iron River,"Wisconsin, Bayfield",764,7,4
US,Bagley,"Wisconsin, Grant",374,3,4
US,Gratiot,"Wisconsin, Lafayette",233,2,3
US,Osceola,"Wisconsin, Polk",3508,3,8
US,Neopit,"Wisconsin, Menominee",908,9,8
US,New Glarus,"Wisconsin, Green",2152,2,2
US,Stanley,"Wisconsin, Chippewa",3499,3,9
US,Stetsonville,"Wisconsin, Taylor",520,5,0
US,Montello,"Wisconsin, Marquette",1445,1,5
US,Prentice,"Wisconsin, Price",612,6,2
US,Mondovi,"Wisconsin, Buffalo",2632,2,2
US,Herbster,"Wisconsin, Bayfield",87,8,7
US,Clayton,"Wisconsin, Polk",550,5,0
US,Como,"Wisconsin, Walworth",2479,2,9
US,Brown Deer,"Wisconsin, Milwaukee",11964,1,4
US,Woodruff,"Wisconsin, Oneida",605,6,5
US,Boaz,"Wisconsin, Richland",150,1,0
US,Marquette,"Wisconsin, Green Lake",152,1,2
US,Endeavor,"Wisconsin, Marquette",461,4,1
US,Mauston,"Wisconsin, Juneau",4371,4,1
US,Oliver,"Wisconsin, Douglas",410,4,0
US,Howard,"Wisconsin, Brown",19634,1,4
US,Port Edwards,"Wisconsin, Wood",1778,1,8
US,Fox Crossing,"Wisconsin, Winnebago",10980,1,0
US,Westboro,"Wisconsin, Taylor",145,1,5
US,Gays Mills,"Wisconsin, Crawford",518,5,8
